tipo,pais,anio,mes,unidades
USD,Belice,2009,julio,0
USD,Chile(República de ),2009,julio,0
USD,China (República Popular de),2009,julio,0
USD,Total,2009,agosto,54487216
USD,Estados Unidos de America,2009,agosto,41369511
USD,Japon,2009,agosto,5123244
USD,Canada,2009,agosto,4006844
USD,El Salvador (República de ),2009,agosto,1218915
USD,Honduras (República de),2009,agosto,268898
USD,Costa Rica (República de),2009,agosto,771271
USD,Guatemala (República de),2009,agosto,313698
USD,Francia,2009,agosto,570006
USD,Paises Bajos (Reino de Los),2009,agosto,615799
USD,Reino Unido de la Gran Bretaña e Irlanda d,2009,agosto,11
USD,Hong Kong (Teritorio de ),2009,agosto,129976
USD,Corea del Sur,2009,agosto,0
USD,Singapur (República de),2009,agosto,0
USD,Alemania (República Federal de),2009,agosto,0
USD,España (Reino de),2009,agosto,98895
USD,"Belgica, (Reino de)",2009,agosto,0
USD,Belice,2009,agosto,0
USD,Chile(República de ),2009,agosto,148
USD,China (República Popular de),2009,agosto,0
USD,Total,2009,septiembre,48367819
USD,Estados Unidos de America,2009,septiembre,35943663
USD,Japon,2009,septiembre,3873213
USD,Canada,2009,septiembre,3713899
USD,El Salvador (República de ),2009,septiembre,1576316
USD,Honduras (República de),2009,septiembre,172134
USD,Costa Rica (República de),2009,septiembre,833206
USD,Guatemala (República de),2009,septiembre,603888
USD,Francia,2009,septiembre,770660
USD,Paises Bajos (Reino de Los),2009,septiembre,676968
USD,Reino Unido de la Gran Bretaña e Irlanda d,2009,septiembre,0
USD,Hong Kong (Teritorio de ),2009,septiembre,108909
USD,Corea del Sur,2009,septiembre,13786
USD,Singapur (República de),2009,septiembre,0
USD,Alemania (República Federal de),2009,septiembre,42846
USD,España (Reino de),2009,septiembre,38331
USD,"Belgica, (Reino de)",2009,septiembre,0
USD,Belice,2009,septiembre,0
USD,Chile(República de ),2009,septiembre,0
USD,China (República Popular de),2009,septiembre,0
USD,Total,2009,octubre,53647035
USD,Estados Unidos de America,2009,octubre,39711252
USD,Japon,2009,octubre,3246513
USD,Canada,2009,octubre,3430361
USD,El Salvador (República de ),2009,octubre,1895492
USD,Honduras (República de),2009,octubre,1306053
USD,Costa Rica (República de),2009,octubre,950599
USD,Guatemala (República de),2009,octubre,609597
USD,Francia,2009,octubre,1170053
USD,Paises Bajos (Reino de Los),2009,octubre,639077
USD,Reino Unido de la Gran Bretaña e Irlanda d,2009,octubre,0
USD,Hong Kong (Teritorio de ),2009,octubre,148433
USD,Corea del Sur,2009,octubre,11436
USD,Singapur (República de),2009,octubre,37097
USD,Alemania (República Federal de),2009,octubre,177449
USD,España (Reino de),2009,octubre,252226
USD,"Belgica, (Reino de)",2009,octubre,32960
USD,Belice,2009,octubre,0
USD,Chile(República de ),2009,octubre,0
USD,China (República Popular de),2009,octubre,28437
USD,Total,2009,noviembre,49553956
USD,Estados Unidos de America,2009,noviembre,35856376
USD,Japon,2009,noviembre,2827241
USD,Canada,2009,noviembre,3373386
USD,El Salvador (República de ),2009,noviembre,1860222
USD,Honduras (República de),2009,noviembre,1501303
USD,Costa Rica (República de),2009,noviembre,694896
USD,Guatemala (República de),2009,noviembre,662183
USD,Francia,2009,noviembre,1418345
USD,Paises Bajos (Reino de Los),2009,noviembre,883905
USD,Reino Unido de la Gran Bretaña e Irlanda d,2009,noviembre,136133
USD,Hong Kong (Teritorio de ),2009,noviembre,26868
USD,Corea del Sur,2009,noviembre,24419
USD,Singapur (República de),2009,noviembre,0
USD,Alemania (República Federal de),2009,noviembre,192709
USD,España (Reino de),2009,noviembre,95970
USD,"Belgica, (Reino de)",2009,noviembre,0
USD,Belice,2009,noviembre,0
USD,Chile(República de ),2009,noviembre,0
USD,China (República Popular de),2009,noviembre,0
USD,Total,2009,diciembre,49616212
USD,Estados Unidos de America,2009,diciembre,37386782
USD,Japon,2009,diciembre,3198274
USD,Canada,2009,diciembre,2936037
USD,El Salvador (República de ),2009,diciembre,1717572
USD,Honduras (República de),2009,diciembre,1162425
USD,Costa Rica (República de),2009,diciembre,1047770
USD,Guatemala (República de),2009,diciembre,913283
USD,Francia,2009,diciembre,586995
USD,Paises Bajos (Reino de Los),2009,diciembre,263051
USD,Reino Unido de la Gran Bretaña e Irlanda d,2009,diciembre,170445
USD,Hong Kong (Teritorio de ),2009,diciembre,127244
USD,Corea del Sur,2009,diciembre,38321
USD,Singapur (República de),2009,diciembre,35950
USD,Alemania (República Federal de),2009,diciembre,32063
USD,España (Reino de),2009,diciembre,0
USD,"Belgica, (Reino de)",2009,diciembre,0
USD,Belice,2009,diciembre,0
USD,Chile(República de ),2009,diciembre,0
USD,China (República Popular de),2009,diciembre,0
Kg,Total,2009,enero,42257971
Kg,Estados Unidos de America,2009,enero,33614982
Kg,Japon,2009,enero,2191108
Kg,Canada,2009,enero,1668840
Kg,El Salvador (República de ),2009,enero,1496880
Kg,Honduras (República de),2009,enero,673500
Kg,Costa Rica (República de),2009,enero,653360
Kg,Guatemala (República de),2009,enero,499222
Kg,Francia,2009,enero,1035462
Kg,Paises Bajos (Reino de Los),2009,enero,148843
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2009,enero,0
Kg,Hong Kong (Teritorio de ),2009,enero,65840
Kg,Corea del Sur,2009,enero,9320
Kg,Singapur (República de),2009,enero,0
Kg,Alemania (República Federal de),2009,enero,212
Kg,España (Reino de),2009,enero,200320
Kg,"Belgica, (Reino de)",2009,enero,0
Kg,Belice,2009,enero,80
Kg,Chile(República de ),2009,enero,0
Kg,China (República Popular de),2009,enero,0
Kg,Total,2009,febrero,37866056
Kg,Estados Unidos de America,2009,febrero,27713450
Kg,Japon,2009,febrero,2628767
Kg,Canada,2009,febrero,1696020
Kg,El Salvador (República de ),2009,febrero,1344960
Kg,Honduras (República de),2009,febrero,737578
Kg,Costa Rica (República de),2009,febrero,785160
Kg,Guatemala (República de),2009,febrero,401329
Kg,Francia,2009,febrero,1549376
Kg,Paises Bajos (Reino de Los),2009,febrero,571040
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2009,febrero,82568
Kg,Hong Kong (Teritorio de ),2009,febrero,81520
Kg,Corea del Sur,2009,febrero,9320
Kg,Singapur (República de),2009,febrero,0
Kg,Alemania (República Federal de),2009,febrero,96
Kg,España (Reino de),2009,febrero,264871
Kg,"Belgica, (Reino de)",2009,febrero,0
Kg,Belice,2009,febrero,0
Kg,Chile(República de ),2009,febrero,0
Kg,China (República Popular de),2009,febrero,0
Kg,Total,2009,marzo,49974461
Kg,Estados Unidos de America,2009,marzo,40484274
Kg,Japon,2009,marzo,2611262
Kg,Canada,2009,marzo,2191723
Kg,El Salvador (República de ),2009,marzo,1373580
Kg,Honduras (República de),2009,marzo,838500
Kg,Costa Rica (República de),2009,marzo,924200
Kg,Guatemala (República de),2009,marzo,488427
Kg,Francia,2009,marzo,616512
Kg,Paises Bajos (Reino de Los),2009,marzo,191016
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2009,marzo,0
Kg,Hong Kong (Teritorio de ),2009,marzo,98165
Kg,Corea del Sur,2009,marzo,0
Kg,Singapur (República de),2009,marzo,0
Kg,Alemania (República Federal de),2009,marzo,0
Kg,España (Reino de),2009,marzo,156800
Kg,"Belgica, (Reino de)",2009,marzo,0
Kg,Belice,2009,marzo,0
Kg,Chile(República de ),2009,marzo,0
Kg,China (República Popular de),2009,marzo,0
Kg,Total,2009,abril,40396489
Kg,Estados Unidos de America,2009,abril,33091599
Kg,Japon,2009,abril,3006530
Kg,Canada,2009,abril,1866067
Kg,El Salvador (República de ),2009,abril,719280
Kg,Honduras (República de),2009,abril,343280
Kg,Costa Rica (República de),2009,abril,717080
Kg,Guatemala (República de),2009,abril,363815
Kg,Francia,2009,abril,169088
Kg,Paises Bajos (Reino de Los),2009,abril,21120
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2009,abril,0
Kg,Hong Kong (Teritorio de ),2009,abril,76128
Kg,Corea del Sur,2009,abril,0
Kg,Singapur (República de),2009,abril,0
Kg,Alemania (República Federal de),2009,abril,100
Kg,España (Reino de),2009,abril,22400
Kg,"Belgica, (Reino de)",2009,abril,0
Kg,Belice,2009,abril,0
Kg,Chile(República de ),2009,abril,0
Kg,China (República Popular de),2009,abril,0
Kg,Total,2009,mayo,31404086
Kg,Estados Unidos de America,2009,mayo,25701947
Kg,Japon,2009,mayo,2108571
Kg,Canada,2009,mayo,2159687
Kg,El Salvador (República de ),2009,mayo,258840
Kg,Honduras (República de),2009,mayo,196040
Kg,Costa Rica (República de),2009,mayo,608320
Kg,Guatemala (República de),2009,mayo,310323
Kg,Francia,2009,mayo,0
Kg,Paises Bajos (Reino de Los),2009,mayo,42240
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2009,mayo,0
Kg,Hong Kong (Teritorio de ),2009,mayo,18116
Kg,Corea del Sur,2009,mayo,0
Kg,Singapur (República de),2009,mayo,0
Kg,Alemania (República Federal de),2009,mayo,0
Kg,España (Reino de),2009,mayo,0
Kg,"Belgica, (Reino de)",2009,mayo,0
Kg,Belice,2009,mayo,0
Kg,Chile(República de ),2009,mayo,0
Kg,China (República Popular de),2009,mayo,0
Kg,Total,2009,junio,32870874
Kg,Estados Unidos de America,2009,junio,27909676
Kg,Japon,2009,junio,2102302
Kg,Canada,2009,junio,1823616
Kg,El Salvador (República de ),2009,junio,82800
Kg,Honduras (República de),2009,junio,152040
Kg,Costa Rica (República de),2009,junio,448240
Kg,Guatemala (República de),2009,junio,273632
Kg,Francia,2009,junio,0
Kg,Paises Bajos (Reino de Los),2009,junio,41940
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2009,junio,0
Kg,Hong Kong (Teritorio de ),2009,junio,36627
Kg,Corea del Sur,2009,junio,0
Kg,Singapur (República de),2009,junio,0
Kg,Alemania (República Federal de),2009,junio,0
Kg,España (Reino de),2009,junio,0
Kg,"Belgica, (Reino de)",2009,junio,0
Kg,Belice,2009,junio,0
Kg,Chile(República de ),2009,junio,0
Kg,China (República Popular de),2009,junio,0
Kg,Total,2009,julio,19594804
Kg,Estados Unidos de America,2009,julio,14304324
Kg,Japon,2009,julio,2721960
Kg,Canada,2009,julio,1552898
Kg,El Salvador (República de ),2009,julio,191340
Kg,Honduras (República de),2009,julio,0
Kg,Costa Rica (República de),2009,julio,428080
Kg,Guatemala (República de),2009,julio,284596
Kg,Francia,2009,julio,42324
Kg,Paises Bajos (Reino de Los),2009,julio,41812
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2009,julio,0
Kg,Hong Kong (Teritorio de ),2009,julio,18429
Kg,Corea del Sur,2009,julio,9040
Kg,Singapur (República de),2009,julio,0
Kg,Alemania (República Federal de),2009,julio,0
Kg,España (Reino de),2009,julio,0
Kg,"Belgica, (Reino de)",2009,julio,0
Kg,Belice,2009,julio,0
Kg,Chile(República de ),2009,julio,0
Kg,China (República Popular de),2009,julio,0
Kg,Total,2009,agosto,21726752
Kg,Estados Unidos de America,2009,agosto,16402773
Kg,Japon,2009,agosto,2072946
Kg,Canada,2009,agosto,1629015
Kg,El Salvador (República de ),2009,agosto,493200
Kg,Honduras (República de),2009,agosto,110160
Kg,Costa Rica (República de),2009,agosto,313990
Kg,Guatemala (República de),2009,agosto,127525
Kg,Francia,2009,agosto,231888
Kg,Paises Bajos (Reino de Los),2009,agosto,252060
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2009,agosto,4
Kg,Hong Kong (Teritorio de ),2009,agosto,52800
Kg,Corea del Sur,2009,agosto,0
Kg,Singapur (República de),2009,agosto,0
Kg,Alemania (República Federal de),2009,agosto,0
Kg,España (Reino de),2009,agosto,40329
Kg,"Belgica, (Reino de)",2009,agosto,0
Kg,Belice,2009,agosto,0
Kg,Chile(República de ),2009,agosto,60
Kg,China (República Popular de),2009,agosto,0
Kg,Total,2009,septiembre,23756000
Kg,Estados Unidos de America,2009,septiembre,17623384
Kg,Japon,2009,septiembre,1908181
Kg,Canada,2009,septiembre,1835137
Kg,El Salvador (República de ),2009,septiembre,779220
Kg,Honduras (República de),2009,septiembre,85020
Kg,Costa Rica (República de),2009,septiembre,411152
Kg,Guatemala (República de),2009,septiembre,297895
Kg,Francia,2009,septiembre,380448
Kg,Paises Bajos (Reino de Los),2009,septiembre,334752
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2009,septiembre,0
Kg,Hong Kong (Teritorio de ),2009,septiembre,53710
Kg,Corea del Sur,2009,septiembre,6780
Kg,Singapur (República de),2009,septiembre,0
Kg,Alemania (República Federal de),2009,septiembre,21120
Kg,España (Reino de),2009,septiembre,19200
Kg,"Belgica, (Reino de)",2009,septiembre,0
Kg,Belice,2009,septiembre,0
Kg,Chile(República de ),2009,septiembre,0
Kg,China (República Popular de),2009,septiembre,0
Kg,Total,2009,octubre,32183803
Kg,Estados Unidos de America,2009,octubre,23861364
Kg,Japon,2009,octubre,1944215
Kg,Canada,2009,octubre,2049113
Kg,El Salvador (República de ),2009,octubre,1132936
Kg,Honduras (República de),2009,octubre,776724
Kg,Costa Rica (República de),2009,octubre,568168
Kg,Guatemala (República de),2009,octubre,363225
Kg,Francia,2009,octubre,697460
Kg,Paises Bajos (Reino de Los),2009,octubre,382276
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2009,octubre,0
Kg,Hong Kong (Teritorio de ),2009,octubre,88812
Kg,Corea del Sur,2009,octubre,6780
Kg,Singapur (República de),2009,octubre,22240
Kg,Alemania (República Federal de),2009,octubre,105713
Kg,España (Reino de),2009,octubre,148800
Kg,"Belgica, (Reino de)",2009,octubre,19200
Kg,Belice,2009,octubre,0
Kg,Chile(República de ),2009,octubre,0
Kg,China (República Popular de),2009,octubre,16776
Kg,Total,2009,noviembre,32296253
Kg,Estados Unidos de America,2009,noviembre,23347074
Kg,Japon,2009,noviembre,1848912
Kg,Canada,2009,noviembre,2205808
Kg,El Salvador (República de ),2009,noviembre,1213620
Kg,Honduras (República de),2009,noviembre,981184
Kg,Costa Rica (República de),2009,noviembre,455520
Kg,Guatemala (República de),2009,noviembre,432135
Kg,Francia,2009,noviembre,924717
Kg,Paises Bajos (Reino de Los),2009,noviembre,576134
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2009,noviembre,87648
Kg,Hong Kong (Teritorio de ),2009,noviembre,17600
Kg,Corea del Sur,2009,noviembre,15820
Kg,Singapur (República de),2009,noviembre,0
Kg,Alemania (República Federal de),2009,noviembre,126720
Kg,España (Reino de),2009,noviembre,63360
Kg,"Belgica, (Reino de)",2009,noviembre,0
Kg,Belice,2009,noviembre,0
Kg,Chile(República de ),2009,noviembre,0
Kg,China (República Popular de),2009,noviembre,0
Kg,Total,2009,diciembre,32497541
Kg,Estados Unidos de America,2009,diciembre,24567317
Kg,Japon,2009,diciembre,2078757
Kg,Canada,2009,diciembre,1905310
Kg,El Salvador (República de ),2009,diciembre,1112100
Kg,Honduras (República de),2009,diciembre,750812
Kg,Costa Rica (República de),2009,diciembre,677400
Kg,Guatemala (República de),2009,diciembre,590920
Kg,Francia,2009,diciembre,381110
Kg,Paises Bajos (Reino de Los),2009,diciembre,171072
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2009,diciembre,110880
Kg,Hong Kong (Teritorio de ),2009,diciembre,82554
Kg,Corea del Sur,2009,diciembre,24860
Kg,Singapur (República de),2009,diciembre,23328
Kg,Alemania (República Federal de),2009,diciembre,21120
Kg,España (Reino de),2009,diciembre,0
Kg,"Belgica, (Reino de)",2009,diciembre,0
Kg,Belice,2009,diciembre,0
Kg,Chile(República de ),2009,diciembre,0
Kg,China (República Popular de),2009,diciembre,0
USD,Total,2010,enero,59306956
USD,Estados Unidos de America,2010,enero,43839627
USD,Japon,2010,enero,4189336
USD,Canada,2010,enero,3635062
USD,El Salvador (República de ),2010,enero,1810741
USD,Costa Rica (República de),2010,enero,1241722
USD,Honduras (República de),2010,enero,1716223
USD,Guatemala (República de),2010,enero,939661
USD,Francia,2010,enero,950351
USD,Singapur (República de),2010,enero,52016
USD,Paises Bajos (Reino de Los),2010,enero,451282
USD,Hong Kong (Teritorio de ),2010,enero,113024
USD,Reino Unido de la Gran Bretaña e Irlanda d,2010,enero,107090
USD,Kenya (República de),2010,enero,0
USD,Corea del Sur,2010,enero,10895
USD,China (República Popular de),2010,enero,0
USD,Alemania (República Federal de),2010,enero,103408
USD,España (Reino de),2010,enero,146518
USD,Emiratos Arabes Unidos,2010,enero,0
USD,"Argentina, República",2010,enero,0
USD,Australia (Comunidad Australiana),2010,enero,0
USD,Belice,2010,enero,0
USD,Total,2010,febrero,50370252
USD,Estados Unidos de America,2010,febrero,35916873
USD,Japon,2010,febrero,5247590
USD,Canada,2010,febrero,3537059
USD,El Salvador (República de ),2010,febrero,1212818
USD,Costa Rica (República de),2010,febrero,1215135
USD,Honduras (República de),2010,febrero,914069
USD,Guatemala (República de),2010,febrero,555464
USD,Francia,2010,febrero,734894
USD,Singapur (República de),2010,febrero,20708
USD,Paises Bajos (Reino de Los),2010,febrero,572823
USD,Hong Kong (Teritorio de ),2010,febrero,100956
USD,Reino Unido de la Gran Bretaña e Irlanda d,2010,febrero,104069
USD,Kenya (República de),2010,febrero,0
USD,Corea del Sur,2010,febrero,0
USD,China (República Popular de),2010,febrero,0
USD,Alemania (República Federal de),2010,febrero,166640
USD,España (Reino de),2010,febrero,71147
USD,Emiratos Arabes Unidos,2010,febrero,7
USD,"Argentina, República",2010,febrero,0
USD,Australia (Comunidad Australiana),2010,febrero,0
USD,Belice,2010,febrero,0
USD,Total,2010,marzo,81057993
USD,Estados Unidos de America,2010,marzo,60911701
USD,Japon,2010,marzo,7325638
USD,Canada,2010,marzo,4673257
USD,El Salvador (República de ),2010,marzo,1623578
USD,Costa Rica (República de),2010,marzo,1852596
USD,Honduras (República de),2010,marzo,1219547
USD,Guatemala (República de),2010,marzo,866524
USD,Francia,2010,marzo,1363908
USD,Singapur (República de),2010,marzo,91348
USD,Paises Bajos (Reino de Los),2010,marzo,435574
USD,Hong Kong (Teritorio de ),2010,marzo,130728
USD,Reino Unido de la Gran Bretaña e Irlanda d,2010,marzo,35503
USD,Kenya (República de),2010,marzo,0
USD,Corea del Sur,2010,marzo,0
USD,China (República Popular de),2010,marzo,0
USD,Alemania (República Federal de),2010,marzo,0
USD,España (Reino de),2010,marzo,500445
USD,Emiratos Arabes Unidos,2010,marzo,450
USD,"Argentina, República",2010,marzo,0
USD,Australia (Comunidad Australiana),2010,marzo,27196
USD,Belice,2010,marzo,0
USD,Total,2010,abril,69084302
USD,Estados Unidos de America,2010,abril,51494774
USD,Japon,2010,abril,8123228
USD,Canada,2010,abril,4365879
USD,El Salvador (República de ),2010,abril,820517
USD,Costa Rica (República de),2010,abril,1455751
USD,Honduras (República de),2010,abril,904916
USD,Guatemala (República de),2010,abril,843728
USD,Francia,2010,abril,396464
USD,Singapur (República de),2010,abril,0
USD,Paises Bajos (Reino de Los),2010,abril,234223
USD,Hong Kong (Teritorio de ),2010,abril,122468
USD,Reino Unido de la Gran Bretaña e Irlanda d,2010,abril,0
USD,Kenya (República de),2010,abril,0
USD,Corea del Sur,2010,abril,0
USD,China (República Popular de),2010,abril,0
USD,Alemania (República Federal de),2010,abril,0
USD,España (Reino de),2010,abril,322354
USD,Emiratos Arabes Unidos,2010,abril,0
